"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
20630,2015,7,8,13,146,146,12,19,1100,225,31.1,1005.6,18.5,0,"SW",1.5,"Guanyuan",1
20631,2015,7,8,14,115,115,11,16,900,225,31.8,1005.1,18,0,"SSW",3.1,"Guanyuan",1
20632,2015,7,8,15,107,107,10,14,900,221,32.4,1004.7,18.2,0,"SSE",2.6,"Guanyuan",1
20633,2015,7,8,16,108,112,9,16,900,230,32.7,1004.5,18.1,0,"SW",3,"Guanyuan",0.964285714285714
20634,2015,7,8,17,111,111,8,18,900,231,32.6,1004.2,18,0,"SSW",2.6,"Guanyuan",1
20635,2015,7,8,18,107,112,8,24,1000,229,32.3,1004.7,17.4,0,"SSE",2.4,"Guanyuan",0.955357142857143
20636,2015,7,8,19,103,120,9,24,1000,238,31.9,1005.1,16.6,0,"S",2.2,"Guanyuan",0.858333333333333
20637,2015,7,8,20,100,114,12,29,1200,234,29.9,1005.9,16.7,0,"SE",2.6,"Guanyuan",0.87719298245614
20638,2015,7,8,21,75,105,15,33,1000,186,28.8,1006.7,15.7,0,"SE",3,"Guanyuan",0.714285714285714
20639,2015,7,8,22,60,88,14,37,900,126,27.7,1007.2,15.7,0,"SE",2.2,"Guanyuan",0.681818181818182
20640,2015,7,8,23,59,85,14,41,900,83,26.5,1007.5,16.4,0,"ESE",1.9,"Guanyuan",0.694117647058824
20641,2015,7,9,0,64,97,13,49,1000,59,25.6,1008.1,16.7,0,"ESE",0.8,"Guanyuan",0.65979381443299
20642,2015,7,9,1,67,74,10,43,800,68,24.3,1008,17.1,0,"E",1.4,"Guanyuan",0.905405405405405
20643,2015,7,9,2,69,94,9,42,800,63,23.5,1008.3,17,0,"E",1.1,"Guanyuan",0.734042553191489
20644,2015,7,9,3,85,117,11,39,1000,76,22.6,1008.6,16.8,0,"E",1.1,"Guanyuan",0.726495726495726
20645,2015,7,9,4,94,118,13,63,1000,12,23,1008.5,16.8,0,"ENE",1.2,"Guanyuan",0.796610169491525
20646,2015,7,9,5,95,109,12,42,900,21,22.4,1008.8,17.3,0,"E",1,"Guanyuan",0.871559633027523
20647,2015,7,9,6,99,105,10,41,900,27,23.1,1009.2,17.1,0,"ESE",1.3,"Guanyuan",0.942857142857143
20648,2015,7,9,7,100,110,13,43,1000,34,24.3,1009.9,17.1,0,"NE",0.8,"Guanyuan",0.909090909090909
20649,2015,7,9,8,110,119,14,50,1200,33,25.5,1010.2,17.4,0,"E",1.6,"Guanyuan",0.92436974789916
20650,2015,7,9,9,59,99,18,42,1100,59,26.7,1010.1,17.5,0,"E",1.7,"Guanyuan",NA
20651,2015,7,9,10,100,100,17,51,1100,87,28.5,1010.1,17.4,0,"ENE",1.1,"Guanyuan",1
20652,2015,7,9,11,102,102,21,35,1200,129,29.6,1009.5,16.8,0,"SSE",1.6,"Guanyuan",1
20653,2015,7,9,12,90,90,21,29,1000,186,30.4,1009.1,16,0,"SE",2.6,"Guanyuan",1
20654,2015,7,9,13,76,76,13,20,800,232,31,1008.5,17,0,"SE",2.2,"Guanyuan",1
20655,2015,7,9,14,78,86,15,18,1000,246,31.9,1007.6,16.2,0,"ESE",3.5,"Guanyuan",0.906976744186046
20656,2015,7,9,15,77,77,14,17,1000,243,32.2,1007,16.1,0,"SE",2.8,"Guanyuan",1
20657,2015,7,9,16,71,71,11,16,800,252,32.4,1006.5,16.3,0,"SE",2.5,"Guanyuan",1
20658,2015,7,9,17,75,76,10,18,800,264,32.5,1006,16.3,0,"ESE",2.5,"Guanyuan",0.986842105263158
20659,2015,7,9,18,79,79,9,21,800,257,31.7,1006.3,14.4,0,"SSE",2.6,"Guanyuan",1
20660,2015,7,9,19,59,59,7,25,700,232,30.9,1006.8,13.7,0,"SE",2.9,"Guanyuan",1
20661,2015,7,9,20,47,47,7,33,600,197,29.8,1007.2,12.7,0,"SE",2.2,"Guanyuan",1
20662,2015,7,9,21,38,48,8,37,700,152,28.8,1007.7,10.9,0,"SSE",2.1,"Guanyuan",0.791666666666667
20663,2015,7,9,22,33,55,12,36,600,119,27.8,1007.6,10.9,0,"SE",1.6,"Guanyuan",0.6
20664,2015,7,9,23,38,94,16,56,700,83,26.7,1007.8,12.4,0,"SSE",1,"Guanyuan",0.404255319148936
20665,2015,7,10,0,34,68,11,48,600,63,25.9,1007.9,12.4,0,"SSW",1.6,"Guanyuan",0.5
20666,2015,7,10,1,26,53,9,40,600,64,25.8,1007.8,14,0,"SW",1.7,"Guanyuan",0.490566037735849
20667,2015,7,10,2,27,34,10,33,1000,68,25.5,1007.9,15.5,0,"SE",1.4,"Guanyuan",0.794117647058823
20668,2015,7,10,3,33,49,13,37,1400,55,23.8,1007.7,15.8,0,"E",1.6,"Guanyuan",0.673469387755102
20669,2015,7,10,4,32,92,13,31,1500,58,23.4,1007.8,17.2,0,"ESE",2.1,"Guanyuan",0.347826086956522
20670,2015,7,10,5,38,54,11,59,800,23,23,1008.1,19,0,"E",2,"Guanyuan",0.703703703703704
20671,2015,7,10,6,54,145,14,60,900,11,23,1008.5,19.2,0,"ENE",1.2,"Guanyuan",0.372413793103448
20672,2015,7,10,7,63,105,11,46,800,23,23.4,1008.8,19.5,0,"E",1.7,"Guanyuan",0.6
20673,2015,7,10,8,64,90,12,39,800,38,24.6,1008.8,19.4,0,"ESE",1.9,"Guanyuan",0.711111111111111
20674,2015,7,10,9,58,76,12,33,700,58,26.7,1008.6,19.1,0,"ESE",1.6,"Guanyuan",0.763157894736842
20675,2015,7,10,10,52,69,13,32,800,77,27.7,1008.4,19,0,"ESE",2.3,"Guanyuan",0.753623188405797
20676,2015,7,10,11,58,69,11,27,800,99,28.6,1007.9,18.1,0,"ESE",1.5,"Guanyuan",0.840579710144927
20677,2015,7,10,12,58,58,10,25,700,137,29.6,1007.4,17.8,0,"SE",2.6,"Guanyuan",1
20678,2015,7,10,13,49,49,10,19,600,173,31,1006.5,16.6,0,"SSW",1.9,"Guanyuan",1
20679,2015,7,10,14,53,54,9,17,600,201,31.6,1005.6,17.1,0,"SSW",3.1,"Guanyuan",0.981481481481482
20680,2015,7,10,15,52,59,9,16,600,208,32.1,1004.7,16.8,0,"SSW",2.8,"Guanyuan",0.88135593220339
20681,2015,7,10,16,63,76,9,17,700,220,32.1,1003.7,17.2,0,"SSE",3.1,"Guanyuan",0.828947368421053
20682,2015,7,10,17,63,91,10,20,800,229,32.6,1003.3,16.8,0,"S",3,"Guanyuan",0.692307692307692
20683,2015,7,10,18,74,74,10,24,900,221,32.3,1003.2,16.2,0,"S",2.8,"Guanyuan",1
20684,2015,7,10,19,60,78,10,24,700,206,32.1,1003.4,15.1,0,"SW",3.2,"Guanyuan",0.769230769230769
20685,2015,7,10,20,84,102,12,28,700,195,29.8,1003.6,18.6,0,"ESE",3.4,"Guanyuan",0.823529411764706
20686,2015,7,10,21,77,192,12,36,800,165,28.8,1004.3,19.4,0,"ESE",3.1,"Guanyuan",0.401041666666667
20687,2015,7,10,22,73,140,18,37,900,133,27.9,1004.7,19.1,0,"ESE",3.2,"Guanyuan",0.521428571428571
20688,2015,7,10,23,84,121,19,38,800,100,27.3,1004.9,19.1,0,"ESE",2,"Guanyuan",0.694214876033058
20689,2015,7,11,0,84,108,19,41,800,78,26.6,1005.2,19,0,"ENE",1.3,"Guanyuan",0.777777777777778
20690,2015,7,11,1,87,97,18,41,1000,65,25.5,1004.9,19.2,0,"ENE",1,"Guanyuan",0.896907216494845
20691,2015,7,11,2,85,103,11,45,900,58,24.8,1004.6,19,0,"ESE",1.5,"Guanyuan",0.825242718446602
20692,2015,7,11,3,84,103,13,57,1000,29,24.5,1004.6,19.3,0,"ENE",1.7,"Guanyuan",0.815533980582524
20693,2015,7,11,4,78,87,8,58,900,37,24.3,1004.6,20.2,0,"E",1.2,"Guanyuan",0.896551724137931
20694,2015,7,11,5,82,120,6,58,900,34,23.3,1004.7,20.1,0,"ENE",1,"Guanyuan",0.683333333333333
20695,2015,7,11,6,128,154,13,37,1400,45,23.8,1004.8,20.3,0,"E",0.9,"Guanyuan",0.831168831168831
20696,2015,7,11,7,136,155,18,46,1700,34,25,1005.3,20.7,0,"ENE",0.9,"Guanyuan",0.87741935483871
20697,2015,7,11,8,139,157,23,44,2000,42,26,1005.6,21.2,0,"ESE",1.2,"Guanyuan",0.885350318471338
20698,2015,7,11,9,143,155,24,53,1800,45,27,1005.5,21.5,0,"N",1.2,"Guanyuan",0.92258064516129
20699,2015,7,11,10,145,150,25,57,1800,60,28.3,1005.1,21.6,0,"ESE",1.1,"Guanyuan",0.966666666666667
20700,2015,7,11,11,146,151,23,47,1900,104,29.8,1004.6,21.2,0,"S",1.5,"Guanyuan",0.966887417218543
20701,2015,7,11,12,158,158,22,46,2000,152,31.2,1003.7,20.8,0,"S",2.2,"Guanyuan",1
20702,2015,7,11,13,146,146,17,30,1500,225,32.6,1002.6,19.1,0,"SW",2.2,"Guanyuan",1
20703,2015,7,11,14,125,125,10,19,1000,242,33.5,1001.8,17.2,0,"S",2.5,"Guanyuan",1
20704,2015,7,11,15,109,112,8,15,900,244,33.7,1001.1,17.8,0,"SSW",2.8,"Guanyuan",0.973214285714286
20705,2015,7,11,16,120,120,9,16,900,241,33.8,1000.4,16.6,0,"SW",3,"Guanyuan",1
20706,2015,7,11,17,109,117,9,16,900,239,33.9,999.9,18,0,"SSW",2.2,"Guanyuan",0.931623931623932
20707,2015,7,11,18,110,141,11,23,900,229,33.3,999.7,17.9,0,"S",2.3,"Guanyuan",0.780141843971631
20708,2015,7,11,19,100,118,9,26,900,209,32.8,1000,17,0,"SSW",2,"Guanyuan",0.847457627118644
20709,2015,7,11,20,98,128,10,29,900,194,32,1000.3,16.7,0,"S",1.7,"Guanyuan",0.765625
20710,2015,7,11,21,79,111,9,36,800,157,29.3,1000.9,17.8,0,"SSE",0.4,"Guanyuan",0.711711711711712
20711,2015,7,11,22,78,115,7,47,800,117,27.6,1000.7,18.9,0,"SE",0.9,"Guanyuan",0.678260869565217
20712,2015,7,11,23,80,112,6,60,900,84,27.9,1000.4,18.6,0,"SE",1.1,"Guanyuan",0.714285714285714
20713,2015,7,12,0,79,100,6,56,800,93,28.9,1000,19,0,"SSW",1.4,"Guanyuan",0.79
20714,2015,7,12,1,82,136,6,79,900,56,28.6,999.9,20.1,0,"SSW",1.6,"Guanyuan",0.602941176470588
20715,2015,7,12,2,86,152,7,58,800,56,28,999.7,20,0,"SW",1.4,"Guanyuan",0.565789473684211
20716,2015,7,12,3,91,152,10,56,900,41,26.4,999.4,20.3,0,"SW",1,"Guanyuan",0.598684210526316
20717,2015,7,12,4,101,133,10,43,900,39,24.6,999.2,20.9,0,"ENE",0.5,"Guanyuan",0.759398496240602
20718,2015,7,12,5,117,144,8,73,1100,19,24.1,998.7,20.6,0,"NNE",1,"Guanyuan",0.8125
20719,2015,7,12,6,152,211,7,72,1100,16,24.5,998.8,21.2,0,"NE",1.3,"Guanyuan",0.720379146919431
20720,2015,7,12,7,157,233,8,81,1300,13,25.7,998.7,21.4,0,"NNE",1.2,"Guanyuan",0.67381974248927
20721,2015,7,12,8,174,231,13,67,1500,26,27.1,998.2,21.2,0,"ENE",1.8,"Guanyuan",0.753246753246753
20722,2015,7,12,9,173,182,14,51,1400,56,28.7,997.6,21.5,0,"N",1.8,"Guanyuan",0.950549450549451
20723,2015,7,12,10,160,169,11,41,1200,99,30.5,996.9,21.3,0,"ESE",1.3,"Guanyuan",0.946745562130177
20724,2015,7,12,11,143,159,12,37,1200,155,32,996.4,20.6,0,"SE",1.2,"Guanyuan",0.89937106918239
20725,2015,7,12,12,146,146,9,29,1200,223,34,994.9,19.7,0,"NW",1.4,"Guanyuan",1
20726,2015,7,12,13,136,136,8,26,1100,280,35.2,993.9,19.2,0,"NNW",1.5,"Guanyuan",1
20727,2015,7,12,14,119,119,7,24,1100,314,36.5,992.8,17.1,0,"NNW",0.8,"Guanyuan",1
20728,2015,7,12,15,109,109,6,22,1000,325,37.7,991.8,16.6,0,"SSE",2.2,"Guanyuan",1
20729,2015,7,12,16,93,93,5,19,800,312,38.4,991.4,14.3,0,"SSW",2.5,"Guanyuan",1
20730,2015,7,12,17,85,163,4,25,900,316,33.8,992,16.6,0,"E",3.7,"Guanyuan",0.521472392638037
20731,2015,7,12,18,74,345,2,40,900,163,33.5,992.3,16.4,0,"NNE",2.2,"Guanyuan",0.214492753623188
20732,2015,7,12,19,90,258,2,48,1000,162,31.9,992.4,17.8,0,"NNE",1.3,"Guanyuan",0.348837209302326
20733,2015,7,12,20,73,74,2,45,900,138,31.3,992.8,17.9,0,"NNW",1.6,"Guanyuan",0.986486486486487
20734,2015,7,12,21,66,77,2,53,1000,119,30,992.9,18.4,0,"W",1,"Guanyuan",0.857142857142857
20735,2015,7,12,22,64,99,2,68,1200,76,27.8,993.2,19.1,0,"ENE",1.2,"Guanyuan",0.646464646464647
20736,2015,7,12,23,78,88,2,91,1300,53,27.2,993,20,0,"NE",0.9,"Guanyuan",0.886363636363636
20737,2015,7,13,0,83,127,2,130,1400,12,26.2,992.9,20.5,0,"NE",0,"Guanyuan",0.653543307086614
20738,2015,7,13,1,74,116,2,118,1400,14,26.1,992.8,20.7,0,"ENE",1.7,"Guanyuan",0.637931034482759
20739,2015,7,13,2,74,112,3,89,1100,33,25.7,992.7,20.5,0,"NE",0.9,"Guanyuan",0.660714285714286
20740,2015,7,13,3,73,76,2,47,900,70,25.9,992.9,19.5,0,"N",1,"Guanyuan",0.960526315789474
20741,2015,7,13,4,62,62,2,34,800,96,26.2,993,18.1,0,"NE",1.6,"Guanyuan",1
20742,2015,7,13,5,56,63,2,38,800,87,25.4,993.3,18.3,0,"ENE",2,"Guanyuan",0.888888888888889
20743,2015,7,13,6,60,121,2,70,900,38,26.4,994.1,20,0,"NW",0.7,"Guanyuan",0.495867768595041
20744,2015,7,13,7,75,100,3,97,1300,22,27.7,994.5,17.5,0,"N",1.8,"Guanyuan",0.75
20745,2015,7,13,8,60,60,3,78,1000,50,29.8,995.1,16.6,0,"NNE",1.9,"Guanyuan",1
20746,2015,7,13,9,48,48,4,47,800,98,31.5,995.2,15.9,0,"NNE",2.2,"Guanyuan",1
20747,2015,7,13,10,44,44,3,34,600,NA,33.8,995.1,14.3,0,"NE",2.1,"Guanyuan",1
20748,2015,7,13,11,36,36,2,25,500,172,35.1,994.9,12.1,0,"ENE",2,"Guanyuan",1
20749,2015,7,13,12,38,38,2,20,500,206,36.1,994.2,11,0,"ESE",1.9,"Guanyuan",1
20750,2015,7,13,13,31,31,2,16,500,237,37.4,993.4,12.8,0,"NE",1.5,"Guanyuan",1
20751,2015,7,13,14,33,33,2,18,500,263,38.1,992.8,12.7,0,"SW",1.8,"Guanyuan",1
20752,2015,7,13,15,37,37,2,18,500,285,38.3,992.3,12.8,0,"SSE",1.9,"Guanyuan",1
20753,2015,7,13,16,42,80,2,21,500,309,38.8,991.8,13.3,0,"SW",2.3,"Guanyuan",0.525
20754,2015,7,13,17,45,94,2,25,600,284,38,991.9,13.3,0,"SW",3.6,"Guanyuan",0.478723404255319
20755,2015,7,13,18,43,97,3,28,600,274,37.4,992.1,12.1,0,"SW",3.8,"Guanyuan",0.443298969072165
20756,2015,7,13,19,44,69,3,31,600,244,36.1,992.9,13,0,"WSW",2.9,"Guanyuan",0.63768115942029
20757,2015,7,13,20,50,105,4,43,700,212,35,993.3,14.8,0,"SSW",1.9,"Guanyuan",0.476190476190476
20758,2015,7,13,21,61,137,5,64,900,174,34.2,994.3,15.6,0,"S",1.2,"Guanyuan",0.445255474452555
20759,2015,7,13,22,62,156,6,62,1100,161,34,995,15.9,0,"S",1.3,"Guanyuan",0.397435897435897
20760,2015,7,13,23,68,156,8,69,1100,155,33.2,995.5,16.1,0,"S",1.3,"Guanyuan",0.435897435897436
20761,2015,7,14,0,83,150,10,58,1100,149,32.8,995.9,15.3,0,"S",1.8,"Guanyuan",0.553333333333333
20762,2015,7,14,1,95,243,11,46,1100,127,32.6,996.9,14.7,0,"ESE",1.2,"Guanyuan",0.390946502057613
20763,2015,7,14,2,66,106,2,14,700,133,25.1,998.5,19,0.3,"WNW",5.6,"Guanyuan",0.622641509433962
20764,2015,7,14,3,34,34,2,10,500,124,25.1,998.6,18.1,0,"NW",2,"Guanyuan",1
20765,2015,7,14,4,32,81,2,10,500,110,23.4,999.5,19.8,0.1,"E",1.2,"Guanyuan",0.395061728395062
20766,2015,7,14,5,35,45,2,24,700,83,23.4,999.3,19.8,0.1,"NNE",1,"Guanyuan",0.777777777777778
20767,2015,7,14,6,32,33,2,46,700,59,24.6,999.5,18.8,0,"NNE",1.4,"Guanyuan",0.96969696969697
20768,2015,7,14,7,42,67,2,52,800,51,25.3,999.8,19,0,"NNE",1.8,"Guanyuan",0.626865671641791
20769,2015,7,14,8,42,42,2,69,900,43,27.6,1000.3,17.7,0,"ENE",2.2,"Guanyuan",1
20770,2015,7,14,9,40,53,2,63,800,56,28.9,1000.3,17.7,0,"NE",2.3,"Guanyuan",0.754716981132076
20771,2015,7,14,10,28,28,2,44,700,92,30.5,1000.5,17.9,0,"N",2,"Guanyuan",1
20772,2015,7,14,11,28,46,2,39,700,126,31.8,1000.2,16.9,0,"E",1.6,"Guanyuan",0.608695652173913
20773,2015,7,14,12,38,38,2,38,800,172,33.1,999.9,15.6,0,"ESE",1.7,"Guanyuan",1
20774,2015,7,14,13,44,44,5,32,800,219,34.6,999.2,16,0,"SSW",2.1,"Guanyuan",1
20775,2015,7,14,14,39,52,7,26,800,241,34.7,998.1,15.1,0,"SSW",2.7,"Guanyuan",0.75
20776,2015,7,14,15,48,48,7,21,800,243,35,997.5,14.8,0,"SSW",3.2,"Guanyuan",1
20777,2015,7,14,16,49,92,15,24,900,230,33.8,997.9,15.3,0,"SW",3.8,"Guanyuan",0.532608695652174
20778,2015,7,14,17,53,110,20,30,1100,233,33.5,998.2,15.9,0,"SW",1.8,"Guanyuan",0.481818181818182
20779,2015,7,14,18,62,105,16,42,1100,200,32.6,999,15.6,0,"WNW",2.5,"Guanyuan",0.59047619047619
20780,2015,7,14,19,44,52,2,37,700,136,31.1,998.7,13.8,0,"NNW",1.6,"Guanyuan",0.846153846153846
20781,2015,7,14,20,34,34,2,42,700,127,29.7,998.6,14.7,0,"ESE",0.7,"Guanyuan",1
20782,2015,7,14,21,31,54,2,56,700,97,29.9,1000.4,13.6,0,"NW",3.3,"Guanyuan",0.574074074074074
20783,2015,7,14,22,30,40,2,43,600,105,29,1001,13.6,0,"WNW",2.2,"Guanyuan",0.75
20784,2015,7,14,23,26,26,2,46,600,96,28.5,1001,13.6,0,"WNW",1.5,"Guanyuan",1
20785,2015,7,15,0,28,28,2,37,500,100,28.1,1000.8,13.6,0,"NW",1.9,"Guanyuan",1
20786,2015,7,15,1,30,32,2,40,600,89,27.8,1000.5,13.7,0,"WNW",1.3,"Guanyuan",0.9375
20787,2015,7,15,2,29,29,2,36,500,87,26.8,1000.5,14.2,0,"WNW",0.8,"Guanyuan",1
20788,2015,7,15,3,24,25,2,30,500,94,26.5,1000.2,14.3,0,"ENE",1.4,"Guanyuan",0.96
20789,2015,7,15,4,25,32,2,28,500,89,24.8,1000.3,16,0,"E",0.5,"Guanyuan",0.78125
20790,2015,7,15,5,22,41,3,39,500,78,26.6,1000.3,14.4,0,"N",1.5,"Guanyuan",0.536585365853659
20791,2015,7,15,6,28,44,3,51,500,64,26.6,1000.5,14.7,0,"N",1.8,"Guanyuan",0.636363636363636
20792,2015,7,15,7,25,50,2,59,600,62,26,1000.9,15.4,0,"NNE",1.9,"Guanyuan",0.5
20793,2015,7,15,8,34,58,2,50,700,77,26.1,1001.1,15.5,0,"NE",1.6,"Guanyuan",0.586206896551724
20794,2015,7,15,9,36,92,3,97,900,24,26.6,1001.4,15.3,0,"NNE",1.5,"Guanyuan",0.391304347826087
20795,2015,7,15,10,39,101,4,100,1000,22,27.6,1001.5,15.6,0,"NNE",1.9,"Guanyuan",0.386138613861386
20796,2015,7,15,11,39,94,4,98,1000,30,27.9,1002,16.2,0,"NW",1.4,"Guanyuan",0.414893617021277
20797,2015,7,15,12,40,84,4,67,900,71,28.3,1002.5,17.2,0,"SW",0.4,"Guanyuan",0.476190476190476
20798,2015,7,15,13,42,123,5,77,1000,59,28.2,1002.3,17.7,0,"WNW",1.6,"Guanyuan",0.341463414634146
20799,2015,7,15,14,49,83,5,78,1000,57,27.8,1001.5,18.2,0,"WNW",2.5,"Guanyuan",0.590361445783133
20800,2015,7,15,15,47,79,5,56,900,97,28.5,1001.9,17.1,0,"NW",2.2,"Guanyuan",0.594936708860759
20801,2015,7,15,16,43,84,5,40,800,126,28.9,1001.7,18.1,0,"ENE",1.5,"Guanyuan",0.511904761904762
20802,2015,7,15,17,49,63,4,43,800,118,29,1001.3,17.5,0,"N",1.8,"Guanyuan",0.777777777777778
20803,2015,7,15,18,56,84,5,54,900,104,28.9,1001.1,17.1,0,"NW",2.1,"Guanyuan",0.666666666666667
20804,2015,7,15,19,56,62,12,64,1000,77,28.5,1001.8,17.1,0,"ENE",1.1,"Guanyuan",0.903225806451613
20805,2015,7,15,20,52,77,9,66,1000,74,28,1002.1,17.5,0,"NW",1.6,"Guanyuan",0.675324675324675
20806,2015,7,15,21,56,67,6,64,900,70,27.9,1002.4,18.3,0,"NNW",1.6,"Guanyuan",0.835820895522388
20807,2015,7,15,22,50,66,5,59,900,72,27.7,1002.7,17.8,0,"NW",2.1,"Guanyuan",0.757575757575758
20808,2015,7,15,23,43,146,2,51,800,65,27.5,1002.7,16.8,0,"NW",2.1,"Guanyuan",0.294520547945205
20809,2015,7,16,0,50,78,2,45,900,36,26.8,1002.4,17,0,"NNW",2.4,"Guanyuan",0.641025641025641
20810,2015,7,16,1,71,71,2,41,800,43,25.3,1002.7,18.7,0.1,"WNW",1.8,"Guanyuan",1
20811,2015,7,16,2,52,98,2,35,800,35,23,1004.7,20,1.3,"SW",2.7,"Guanyuan",0.530612244897959
20812,2015,7,16,3,54,54,2,23,800,41,22.2,1003,19.6,3.7,"NW",3.7,"Guanyuan",1
20813,2015,7,16,4,60,60,2,16,700,57,22.5,1003,19.7,0,"NNW",1.4,"Guanyuan",1
20814,2015,7,16,5,50,50,2,16,700,49,21.9,1003.6,19.6,0.1,"NE",1.6,"Guanyuan",1
20815,2015,7,16,6,55,55,2,21,800,44,20.9,1004,19.2,0.2,"N",2.4,"Guanyuan",1
20816,2015,7,16,7,60,60,2,29,1000,46,21.1,1003.7,19.6,0.1,"N",3.3,"Guanyuan",1
20817,2015,7,16,8,45,45,2,39,1100,45,22,1003.9,19,0,"N",2.1,"Guanyuan",1
20818,2015,7,16,9,44,44,2,43,1000,42,22,1004.3,19.4,0,"NE",1.9,"Guanyuan",1
20819,2015,7,16,10,41,41,2,37,1000,46,22.3,1003.9,19.5,0,"NNE",2.3,"Guanyuan",1
20820,2015,7,16,11,41,41,2,38,1000,46,22.6,1004.2,19.6,0,"N",2.1,"Guanyuan",1
20821,2015,7,16,12,41,76,2,50,1000,34,23.6,1003.9,18.7,0,"N",3.4,"Guanyuan",0.539473684210526
20822,2015,7,16,13,51,51,2,37,900,40,23.9,1003.5,18.5,0,"N",2.4,"Guanyuan",1
20823,2015,7,16,14,38,38,2,31,900,45,23.5,1003.3,19.2,0,"NW",2.1,"Guanyuan",1
20824,2015,7,16,15,38,38,2,36,900,37,23.6,1002.9,19.3,0,"NW",2.3,"Guanyuan",1
20825,2015,7,16,16,29,29,2,30,800,43,24.7,1002.4,18.9,0,"NW",2.5,"Guanyuan",1
20826,2015,7,16,17,28,28,2,30,800,50,25.1,1002.2,18.5,0,"NNW",2.3,"Guanyuan",1
20827,2015,7,16,18,32,32,2,38,800,46,24.8,1002,18.7,0,"NW",1.7,"Guanyuan",1
20828,2015,7,16,19,37,37,2,51,900,36,24.6,1002.5,18.5,0,"ENE",1.3,"Guanyuan",1
20829,2015,7,16,20,46,46,2,42,900,39,24.1,1003,18.7,0,"N",1.3,"Guanyuan",1
20830,2015,7,16,21,37,48,2,49,900,33,23.5,1003.7,19,0,"E",0.9,"Guanyuan",0.770833333333333
20831,2015,7,16,22,41,55,2,60,1100,22,23.4,1004.1,19.3,0,"NE",0.8,"Guanyuan",0.745454545454545
20832,2015,7,16,23,41,60,2,61,1000,16,23.4,1004.4,19.8,0,"E",1.1,"Guanyuan",0.683333333333333
20833,2015,7,17,0,61,76,2,65,1000,9,21.8,1003.9,20.8,15.4,"NNW",3,"Guanyuan",0.802631578947368
20834,2015,7,17,1,37,64,2,33,900,23,21.7,1004.1,20.2,3.2,"NNE",1.7,"Guanyuan",0.578125
20835,2015,7,17,2,137,137,2,16,700,33,21,1003.8,19.6,0,"NNE",1.4,"Guanyuan",1
20836,2015,7,17,3,3,8,2,15,600,29,21,1003.4,19.5,0,"NNE",1.2,"Guanyuan",0.375
20837,2015,7,17,4,59,89,2,17,600,28,21.2,1003.2,19.3,0,"ENE",1.2,"Guanyuan",NA
20838,2015,7,17,5,59,89,2,19,600,25,21.1,1003.2,19.2,0,"E",1.4,"Guanyuan",NA
20839,2015,7,17,6,29,29,2,26,700,17,21.6,1003.5,19,0,"ENE",1.5,"Guanyuan",1
20840,2015,7,17,7,31,31,2,42,700,8,21.7,1004.4,18.9,0.2,"NW",1.1,"Guanyuan",1
20841,2015,7,17,8,24,24,2,45,800,10,21.3,1004.2,18.7,0.8,"N",1.6,"Guanyuan",1
20842,2015,7,17,9,29,29,2,45,800,9,21.3,1004.2,19,0.3,"NE",1.8,"Guanyuan",1
20843,2015,7,17,10,59,89,8,51,NA,NA,21.3,1004.6,19.2,0,"NNW",1.5,"Guanyuan",NA
20844,2015,7,17,11,59,89,8,51,NA,NA,20.9,1004.6,19.7,3.3,"WNW",1.7,"Guanyuan",NA
20845,2015,7,17,12,59,89,8,51,NA,NA,21.6,1004,19.5,0.8,"NNW",1.9,"Guanyuan",NA
20846,2015,7,17,13,30,30,2,37,700,19,22.4,1003.3,19.8,0.1,"NW",1.6,"Guanyuan",1
20847,2015,7,17,14,33,33,2,39,700,23,23.8,1002.8,19.7,0,"WNW",1.9,"Guanyuan",1
20848,2015,7,17,15,32,32,3,35,800,32,24.8,1002.4,18.5,0,"N",1.3,"Guanyuan",1
20849,2015,7,17,16,34,34,5,27,700,64,26.1,1001.8,19,0,"NE",1.5,"Guanyuan",1
20850,2015,7,17,17,48,62,7,30,1000,80,26.3,1001.7,19.2,0,"E",1.3,"Guanyuan",0.774193548387097
20851,2015,7,17,18,67,71,8,35,1200,84,26.2,1001.4,19.3,0,"N",0.6,"Guanyuan",0.943661971830986
20852,2015,7,17,19,64,76,7,42,1300,73,25.1,1001.5,20.4,0,"NE",0.8,"Guanyuan",0.842105263157895
20853,2015,7,17,20,64,89,6,54,1400,51,24,1001.7,21.5,0,"WNW",0.3,"Guanyuan",0.719101123595506
20854,2015,7,17,21,74,85,3,87,1400,15,23.7,1002.3,21.6,0,"NE",0.1,"Guanyuan",0.870588235294118
20855,2015,7,17,22,74,76,3,64,1300,24,23.8,1002.5,20.7,0,"ENE",1.1,"Guanyuan",0.973684210526316
20856,2015,7,17,23,79,114,2,61,1300,13,23.5,1002.3,21,0.7,"NE",0.2,"Guanyuan",0.692982456140351
20857,2015,7,18,0,96,96,2,45,1300,17,23.1,1002.1,20.8,0.1,"NW",1.6,"Guanyuan",1
20858,2015,7,18,1,84,84,2,33,1200,20,22.1,1001.7,20.9,9.5,"N",2,"Guanyuan",1
20859,2015,7,18,2,78,78,2,36,1200,15,20.5,1001.2,19.7,29.3,"NNW",2.8,"Guanyuan",1
